2	4	5	20	1	130	4	6	1	4	0.735078	0.052575	1827671
0	8	4	16	5	105	6	6	1	0	1.573988	0.1003	3988750
2	8	3	8	4	96	2	6	3	3	1.310875	0.078275	3959609
1	8	5	20	3	96	1	0	4	3	1.183957	0.0703	2848920
1	4	1	20	2	96	0	0	4	4	1.007199	0.044825	1839219
2	4	5	20	1	32	4	4	2	2	0.734088	0.047375	1767021
0	8	5	12	5	105	1	3	0	4	1.39387	0.098925	4006438
1	8	1	8	4	96	3	5	0	3	1.191795	0.072925	3629352
0	8	6	12	3	120	0	5	2	4	1.27143	0.085625	2986675
1	4	5	16	2	128	0	2	5	1	1.000468	0.0489	1797429
0	4	4	20	1	120	2	5	4	4	0.8157	0.073025	2207846
0	8	5	20	5	130	4	2	4	1	1.750529	0.13975	4600042
2	8	4	8	4	64	6	3	4	2	1.273174	0.096125	3645891
2	8	5	20	3	120	6	6	5	1	1.106848	0.06785	2711840
0	4	5	20	2	96	4	5	3	2	1.223774	0.07185	2391352
0	4	0	20	1	96	2	3	2	0	0.810103	0.068	2051980
2	8	4	8	5	120	3	3	1	2	1.267208	0.0762	4078717
1	8	3	16	4	128	2	0	3	0	1.340668	0.070275	3512699
0	8	6	8	3	84	3	2	3	1	1.410446	0.089025	3312727
2	4	0	12	2	84	0	0	3	4	0.8996	0.040575	1673526
0	4	2	20	1	120	6	3	4	0	0.815301	0.06325	2112603
1	8	6	8	5	105	4	4	5	4	1.413579	0.0649	3369138
1	8	3	12	4	64	5	1	2	4	0.700837	0.060325	3039953
2	8	2	20	3	105	1	1	5	3	1.139322	0.073375	2886091
2	4	2	20	2	96	1	1	1	4	0.976907	0.04855	1886088
1	4	1	12	1	130	6	4	5	4	0.768527	0.0403	1543334
0	8	6	20	5	130	0	5	4	4	1.350059	0.1325	4305001
1	8	2	12	4	84	1	3	0	3	1.188542	0.0753	3509966
0	8	2	16	3	96	2	5	3	0	1.393975	0.091	3176860
0	4	2	12	2	128	2	1	3	0	1.189583	0.0589	2180755
0	4	3	8	1	120	5	3	0	1	0.769583	0.0543	1813654
0	8	4	16	5	130	2	5	0	0	1.394929	0.1	4130102
2	8	1	20	4	64	3	6	0	0	1.080198	0.079375	3843047
0	8	6	20	3	96	1	4	3	4	1.3922	0.090225	3162356
1	4	4	20	2	130	1	4	4	1	1.073033	0.052525	2052264
1	4	3	20	1	120	1	1	0	4	0.756851	0.04285	1637646
0	8	5	8	5	130	1	0	1	0	1.440631	0.089625	3653970
2	8	4	20	4	32	3	0	2	1	1.213882	0.07665	3765747
2	8	5	8	3	120	0	4	2	3	1.040118	0.0643	2548221
2	4	4	20	2	64	3	2	4	4	0.989478	0.061825	2350193
1	4	2	16	1	64	6	2	0	4	0.757222	0.042975	1523845
2	8	6	20	5	120	4	0	3	2	1.180223	0.10055	3930812
2	8	1	8	4	64	1	5	4	0	1.276788	0.09185	3426730
1	8	6	16	3	120	6	4	0	3	1.084592	0.06555	2588792
2	4	1	8	2	84	3	2	2	3	0.98655	0.0545	2231864
1	4	5	12	1	120	3	4	3	2	0.768328	0.05065	1915537
2	8	4	8	5	105	6	1	2	3	1.264394	0.074	3546040
2	8	3	16	4	32	4	2	5	1	1.226041	0.071625	3582918
1	8	2	8	3	105	2	6	2	3	1.233093	0.067775	2813634
0	4	0	20	2	32	6	4	3	2	1.147874	0.0601	2081918
0	4	3	8	1	130	4	0	0	2	0.804945	0.05305	1885456
1	8	6	16	5	120	1	4	5	2	1.422947	0.0735	3554597
1	8	2	20	4	64	0	0	0	0	1.154674	0.06105	2855827
0	8	6	8	3	96	6	3	2	1	1.357954	0.086	3042207
0	4	0	8	2	84	4	2	3	3	1.168719	0.0645	2299381
2	4	3	8	1	105	3	1	3	0	0.736589	0.043775	1858590
1	8	5	12	5	105	4	6	0	4	1.204865	0.0705	3496189
2	8	2	20	4	120	6	5	5	3	1.247172	0.080675	3668981
0	8	6	8	3	120	1	1	1	2	1.387405	0.085275	3005209
2	4	3	16	2	128	3	2	1	0	0.963115	0.05325	2135076
0	4	6	20	1	32	4	0	4	2	0.811897	0.063425	2147313
1	8	4	12	5	105	3	3	1	2	1.403272	0.080325	4073170
0	8	1	8	4	128	6	1	3	1	1.623424	0.092625	3680396
1	8	6	12	3	105	4	1	5	2	1.225366	0.060025	2615887
2	4	2	20	2	32	2	4	3	2	0.949067	0.053375	2074729
2	4	0	8	1	96	0	0	2	3	0.730468	0.04365	1659232
0	8	5	12	5	130	0	5	5	1	1.350067	0.096575	3784537
2	8	1	8	4	32	2	6	3	3	1.213551	0.07555	3788843
0	8	2	12	3	84	1	6	4	1	1.38146	0.091225	3181443
0	4	1	16	2	32	1	5	4	2	1.166881	0.063175	2268809
1	4	0	8	1	120	6	6	2	2	0.76722	0.044125	1634361
2	8	5	8	5	105	0	2	1	0	1.123641	0.06455	3200569
2	8	3	12	4	84	6	2	0	4	1.091739	0.066075	3234600
0	8	2	12	3	120	5	1	5	2	0	0.08315	2880955
1	4	4	20	2	130	4	6	4	1	0	0.058925	2218989
2	4	3	20	1	32	1	6	1	3	0.734389	0.056025	1977444
2	8	6	12	5	130	6	2	2	4	1.261781	0.07255	3592514
2	8	4	20	4	32	5	0	3	4	0.679801	0.064375	3180681
1	8	5	8	3	120	1	3	2	4	1.223447	0.0589	2560708
2	4	1	12	2	128	2	0	2	3	0.964111	0.05355	2090639
2	4	5	20	1	130	6	5	2	0	0.736617	0.04615	1732558
1	8	5	8	5	105	2	3	4	4	0			0	0
2	8	1	20	4	64	0	5	4	3	1.042091445	0.10675	3844326.793
1	8	5	20	3	105	6	1	1	2	1.385304252	0.05955	2525664.584
1	4	3	12	2	130	4	4	0	4	0.8540048169	0.039925	1771573.883
1	4	6	20	1	32	6	2	3	4	0.7556936336	0.042175	1734407.287
0	8	5	8	5	105	3	4	2	1	1.546643756	0.090925	4176753.288
2	8	1	12	4	128	2	2	4	0	1.12945543	0.0985	3847978.327
1	8	6	8	3	120	2	2	5	2	1.116171618	0.057325	2694297.127
2	4	3	8	2	64	5	4	1	2	0.6751545034	0.03725	1654451.181
2	4	1	8	1	96	0	6	4	1	0.7038331009	0.041525	1707446.724
0	8	6	8	5	130	2	4	2	1	1.544450701	0.091725	4042763.253
0	8	1	20	4	84	3	4	3	2	1.572227203	0.104	4449383.966
1	8	2	20	3	105	4	3	2	0	1.119712374	0.065925	2764278.357
2	4	2	8	2	64	6	4	2	2	0.8187004035	0.039575	1746547.484
0	4	1	20	1	130	6	3	2	0	0.8100223088	0.05795	2012203.278
2	8	4	8	5	105	4	5	5	4	1.126906294	0.066575	3563217.852
1	8	1	20	4	64	4	0	1	3	1.244440204	0.074	3557661.738
1	8	6	8	3	96	0	5	5	2	1.045470146	0.05355	2400899.71
1	4	3	12	2	64	4	2	3	4	0.9543340248	0.0443	1947586.345
2	4	0	12	1	96	5	3	1	1	0.6605787747	0.0406	1554384.743
0	8	5	20	5	130	5	4	4	0	0			0	3984917.7
0	8	4	12	4	96	5	6	2	1	0.7481230791	0.088125	3736537.602
0	8	2	12	3	84	6	0	2	4	1.268393613	0.0768	2784913.943
0	4	2	8	2	120	2	3	1	2	1.122772776	0.0578	2237243.274
0	4	3	12	1	64	1	4	1	1	0.8140723225	0.0503	1840213.782
2	8	4	20	5	120	4	4	5	1	1.121179385	0.074525	3711210.346
1	8	1	16	4	64	1	2	0	1	1.081227515	0.0661	3249675.782
1	8	6	12	3	84	3	3	0	0	1.010116555	0.0598	2746572.247
1	4	1	16	2	84	2	2	3	2	0.9619376037	0.051675	2134431.175
2	4	1	20	1	84	4	5	4	1	0.7106202149	0.047	1886730.46
1	8	6	12	5	130	5	3	3	3	0			0	3770720.518
2	8	1	16	4	32	2	5	3	0	1.087460045	0.070275	3672383.027
0	8	6	8	3	105	4	3	3	0	1.331218279	0.082025	3201077.474
1	4	1	12	2	32	0	0	5	0	0.9045625789	0.033925	1498688.472
2	4	3	8	1	130	0	3	1	1	0.7022767118	0.0409	1662005.795
2	8	5	20	5	120	2	6	2	4	1.140254686	0.083575	4125194.734
1	8	2	16	4	32	1	6	2	4	1.262153809	0.068875	3451690.501
0	8	5	12	3	120	1	3	3	0	1.307636105	0.0853	3174108.545
1	4	0	8	2	84	3	3	2	3	0.9163538736	0.051775	2229519.49
0	4	1	8	1	64	0	6	2	4	0.8061986615	0.050425	1796198.421
1	8	6	8	5	130	0	3	0	0	1.033562845	0.062525	3225957.281
0	8	3	8	4	128	5	5	0	3	0.7335486482	0.08885	3629423.271
2	8	5	20	3	96	3	4	5	4	1.005921121	0.067525	2839632.552
0	4	4	16	2	120	1	4	4	4	1.147871025	0.0624	2232661.139
2	4	2	16	1	105	5	5	0	2	0.6489741197	0.041225	1606395.433
1	8	6	16	5	120	0	1	0	3	1.034283316	0.072575	3452110.363
0	8	2	20	4	128	3	6	4	2	1.634295372	0.14125	4862523.135
0	8	5	20	3	84	5	5	0	2	0.7730388612	0.081375	2906914.902
2	4	1	8	2	96	6	6	3	0	0.8357440506	0.04145	1841652.78
0	4	0	16	1	120	0	5	0	2	0.7765840793	0.05405	1811327.114
0	8	4	16	5	105	5	6	1	2	0			0	3901515.968
0	8	3	16	4	96	6	2	3	0	1.530888371	0.094175	3948614.011
1	8	2	16	3	105	0	5	2	0	1.043797812	0.0559	2389243.266
1	4	4	20	2	128	4	5	3	0	0.938740284	0.051125	2034156.059
2	4	6	12	1	130	6	5	1	0	0.7086348408	0.042425	1657277.819
2	8	5	16	5	130	0	6	2	1	1.028820869	0.07315	3588383.822
1	8	1	8	4	32	5	3	1	0	0.6876182946	0.055825	2396396.649
2	8	5	8	3	96	0	1	2	0	0.9377639979	0.05195	2312017.335
2	4	4	12	2	84	3	5	0	4	0.7681608427	0.0476	2004081.341
2	4	4	20	1	120	2	4	3	0	0.7104155252	0.050075	1845773.575
0	8	5	12	5	105	1	3	4	0	1.576213404	0.1255	4359836.381
2	8	3	16	4	96	6	5	3	4	1.120375608	0.0699	3524620.665
0	8	2	20	3	105	2	3	2	2	1.32378978	0.097475	3477430.631
1	4	4	12	2	130	6	4	5	1	0.936928317	0.0421	1747345.563
1	4	1	8	1	84	2	5	5	3	0.7549217298	0.0453	1809141.894
2	8	6	12	5	130	2	0	4	0	1.081059305	0.098575	3872550.019
1	8	2	12	4	84	1	5	1	0	1.26672007	0.062475	3188801.426
2	8	6	12	3	96	0	1	2	3	0.9366858668	0.062575	2713637.628
2	4	0	8	2	128	6	4	5	0	0.8097888614	0.03715	1614352.159
0	4	3	8	1	64	4	5	2	2	0.8157503992	0.05345	1982908.832
2	8	4	12	5	130	1	1	5	4	1.121735763	0.06865	3524203.761
1	8	1	12	4	32	3	2	3	3	1.246092122	0.07755	3982197.696
0	8	5	12	3	84	6	6	1	4	1.284834125	0.080725	2929409.613
0	4	2	8	2	130	2	0	1	0	1.105765846	0.0498	1972405.373
2	4	3	16	1	105	5	3	4	1	0.6582990537	0.0473	1845720.599
1	8	6	16	5	120	5	3	1	1	0	0	3428925.786
1	8	3	12	4	128	4	4	4	3	1.304099761	0.101925	3820474.729
1	8	2	12	3	105	6	5	5	4	1.09108633	0.054725	2387057.191
2	4	2	16	2	84	1	5	4	0	0.8203938206	0.046875	2010258.362
1	4	0	20	1	32	3	0	2	2	0.7520452231	0.048525	1812126.429
1	8	4	12	5	130	5	1	0	4	0	0	3000536.103
0	8	2	8	4	64	1	6	3	2	1.57309438	0.0913	3974441.695
0	8	6	16	3	96	0	5	3	4	1.226258629	0.0834	3053206.406
0	4	5	12	2	130	2	1	2	0	1.126040641	0.059	2159902.724
0	4	6	20	1	130	5	6	1	1	0.7622655102	0.059375	2001657.564
1	8	6	20	5	120	4	1	4	3	1.32132212	0.11325	4243457.443
0	8	4	8	4	84	6	4	4	4	1.514167038	0.1135	3776935.808
2	8	2	12	3	84	2	3	1	4	0.9985215279	0.061675	2708151.805
2	4	2	12	2	96	1	0	3	1	0.8218519243	0.041625	1839696.727
0	4	1	8	1	120	0	2	4	1	0.8088544736	0.053475	1917437.677
1	8	6	8	5	120	6	1	4	3	1.279425661	0.099325	3745478.353
0	8	1	16	4	96	1	2	4	4	1.606462922	0.1265	4197905.117
1	8	6	8	3	120	1	5	2	2	1.117146268	0.056625	2583516.13
1	4	2	12	2	84	2	0	3	4	0.9505847789	0.04155	1856705.347
2	4	2	20	1	84	3	0	5	1	0.7103556352	0.049075	1865102.347
1	8	4	12	5	105	5	3	0	2	0	0	3291946.335
0	8	4	12	4	120	3	4	4	3	1.556610338	0.131	4602474.869
1	8	2	20	3	105	5	0	1	2	0.7288880429	0.0536	2334675.69
0	4	1	20	2	96	3	5	5	2	1.12898371	0.06885	2496507.263
0	4	5	8	1	64	0	0	0	4	0.7746292012	0.047225	1610051.651
0	8	4	12	5	120	3	1	1	2	1.557067361	0.09815	4370276.97
0	8	3	16	4	96	6	3	5	2	1.522366747	0.09815	4074261.809
1	8	6	20	3	105	5	5	5	2	0.7306687864	0.0585	2577955.449
0	4	3	16	2	64	3	0	2	3	1.131644016	0.0667	2533785.444
1	4	5	16	1	105	2	4	2	0	0.7551378004	0.04485	1666408.827
0	8	6	8	5	130	5	0	3	0	0	0	3591463.024
0	8	2	8	4	120	0	1	4	3	1.343016618	0.1205	3975248.313
2	8	2	12	3	105	1	4	2	3	1.003844077	0.063225	2725725.99
1	4	2	16	2	32	3	0	1	3	0.9124582476	0.050875	2106439.225
2	4	5	12	1	130	0	5	4	3	0.7081942006	0.052	1970849.51
0	8	6	12	5	120	6	1	4	4	1.514636787	0.12225	4112426.39
1	8	3	12	4	96	1	4	1	0	1.264828339	0.061075	3147762.631
1	8	5	20	3	96	2	0	0	4	1.006591525	0.058	2458194.906
1	4	1	12	2	32	1	4	2	2	0.9260823769	0.0401	1759750.508
1	4	3	16	1	128	1	0	3	2	0.7549581378	0.0445	1792098.771
0	8	4	12	5	105	1	1	2	0	1.571329478	0.091775	3916049.43
0	8	2	12	4	96	2	5	3	1	1.607425879	0.0943	4111376.792
2	8	2	16	3	84	6	2	0	4	0.8966080342	0.057925	2453311.343
2	4	3	12	2	120	1	4	4	2	0.8288441523	0.0462	2062863.816
2	4	1	12	1	32	0	1	5	2	0.7047134032	0.038525	1570789.52
0	8	5	12	5	120	4	2	5	3	1.584374209	0.10325	4358793.334
0	8	1	12	4	120	6	6	3	3	1.530891432	0.100275	4131479.127
2	8	5	12	3	84	5	6	3	2	0.6907619429	0.05885	2605877.285
0	4	4	12	2	32	0	4	2	0	1.074735586	0.05185	1855576.851
2	4	0	16	1	105	4	5	5	4	0.7025998271	0.04425	1677061.558
1	8	4	16	5	120	4	4	1	4	1.27395226	0.069425	3471785
2	8	2	20	4	128	5	0	2	2	0.6600781215	0.066025	3284142.676
2	8	2	16	3	84	5	2	3	3	0.6872324436	0.0654	2770153.204
1	4	4	20	2	96	5	0	3	4	0.7426801732	0.042725	1768488.745
1	4	4	20	1	120	6	5	3	0	0.7555661831	0.042675	1727941.234
2	8	6	12	5	130	3	0	0	4	0.9563782083	0.07	3736604.841
0	8	4	12	4	128	5	1	2	3	0.7509765858	0.092675	3842746.3
0	8	2	8	3	105	0	1	1	2	1.225113512	0.078	2808298.451
2	4	4	20	2	128	4	2	2	3	0.8351204798	0.061525	2351422.909
0	4	1	20	1	64	5	1	1	4	0.762419011	0.048525	1760177.622
0	8	5	8	5	105	2	6	5	4	1.561961275	0.09345	4162000.177
0	8	2	8	4	84	6	2	5	4	1.509836515	0.086925	3656658.56
2	8	6	16	3	84	2	4	0	0	0.9023214951	0.057375	2580198.715
2	4	2	8	2	130	3	6	0	0	0.7603860457	0.043425	2000381.05
1	4	5	8	1	128	5	6	1	3	0.7047611193	0.045575	1707781.223
0	8	4	16	5	120	1	3	3	2	1.590553944	0.1045	4476596.528
1	8	2	16	4	64	3	2	5	1	1.284642881	0.074875	3788541.047
0	8	5	16	3	105	5	4	2	4	0.7892934985	0.0782	2831063.879
0	4	2	20	2	32	1	2	5	0	1.104875379	0.0583	2115143.449
0	4	1	8	1	130	5	3	0	3	0.7492723142	0.05735	1947964.937
1	8	6	12	5	105	4	3	5	1	1.294042103	0.07305	3781912.325
1	8	3	12	4	64	2	3	5	2	1.296488932	0.07205	3721850.856
0	8	2	20	3	105	6	6	2	3	1.284384588	0.09605	3390532.515
0	4	0	16	2	120	3	6	5	0	1.042277063	0.064025	2345554.607
0	4	4	12	1	32	3	0	1	0	0.8098055212	0.0543	1902240.149
0	8	4	16	5	130	3	3	1	0	1.536996813	0.1045	4600323.853
0	8	2	16	4	84	6	2	3	1	1.527077312	0.09525	3931289.765
0	8	2	20	3	105	0	1	4	0	1.219466052	0.083675	3071113.171
0	4	1	8	2	64	4	4	4	4	1.127711249	0.051925	2075780.039
1	4	0	8	1	105	3	5	1	0	0.749104934	0.038925	1646473.209
1	8	4	8	5	130	2	5	1	3	1.271072087	0.073125	3701832.234
0	8	3	8	4	96	4	1	5	1	1.551491216	0.087925	3792348.344
0	8	2	16	3	105	2	2	1	0	1.297519751	0.0858	3128796.792
1	4	5	12	2	128	0	6	5	0	0.9150105408	0.04315	1752328.11
0	4	1	20	1	120	0	4	2	0	0.8044493613	0.05	1831358.284
0	8	6	8	5	120	0	1	4	2	1.319075812	0.11925	4019280.6
1	8	4	20	4	96	1	4	0	3	1.081004592	0.073725	3502230.732
0	8	5	16	3	105	2	4	0	2	1.198457564	0.08425	3065816.882
0	4	5	8	2	128	3	2	1	3	1.120871896	0.066175	2451886.761
2	4	1	16	1	105	6	1	1	1	0.7091846161	0.041675	1607405.335
0	8	5	16	5	120	3	3	1	1	1.569009885	0.1055	4599017.689
2	8	2	8	4	120	4	3	4	4	1.159566587	0.0965	3760978.719
1	8	6	20	3	120	2	1	3	4	1.128771976	0.06605	2838403.782
2	4	5	16	2	128	3	4	0	2	0.763056312	0.051775	2086256.955
1	4	2	8	1	105	2	3	3	3	0.7553379422	0.0506	1976000.364
1	8	5	12	5	120	6	1	5	3	1.259343583	0.07225	3493263.434
0	8	4	12	4	128	1	3	4	0	1.587320498	0.12425	4233714.832
1	8	2	16	3	120	5	4	0	4	0.7186511404	0.049825	2185823.947
1	4	0	8	2	32	6	1	2	3	0.9135219512	0.04275	1785198.552
0	4	4	16	1	130	4	5	0	0	0.7731877272	0.05895	1889592.17
1	8	4	12	5	120	3	2	2	4	1.322214855	0.075675	4013930.087
2	8	1	8	4	120	4	5	4	4	1.137514669	0.09385	3599461.107
2	8	6	12	3	120	0	3	0	3	0.8877471607	0.06505	2784313.89
0	4	2	8	2	120	2	5	3	2	1.136476642	0.05725	2251047.176
2	4	0	16	1	130	3	0	3	2	0.7058419298	0.050675	1962011.368
0	8	5	16	5	105	4	0	5	1	1.39781588	0.093	3932846.704
0	8	2	12	4	96	6	6	0	0	1.308680565	0.086325	3619124.671
2	8	5	12	3	120	2	4	2	4	1.007780006	0.058575	2632894.811
0	4	4	12	2	128	1	5	5	0	1.115307352	0.0574	2075668.729
0	4	3	12	1	130	1	5	5	1	0.814415605	0.05505	1974106.443
0	8	4	8	5	120	1	6	0	3	1.31381707	0.096925	4109061.972
0	8	2	20	4	120	5	4	3	3	0.7477677332	0.095825	3989734.143
2	8	6	16	3	96	0	1	0	1	0.8877471607	0.055275	2430908.274
0	4	4	12	2	64	5	6	5	0	0.8117241039	0.05465	1946811.995
1	4	4	16	1	105	4	3	4	4	0.7574218643	0.05275	1897523.038
0	8	4	12	5	120	3	2	3	1	1.635986826	0.102575	4628668.571
1	8	3	20	4	64	2	6	3	3	1.315816507	0.0857	4153307.891
0	8	2	20	3	84	6	6	3	1	1.286393514	0.09035	3178300.17
2	4	5	20	2	84	1	3	1	1	0.8164019392	0.0531	2036563.04
2	4	6	20	1	96	4	0	0	1	0.6782442507	0.042075	1686538.247
