Configure,Cycles
chipyard.TestHarness.MegaBoomProConfig-ChipTop-ndes.riscv,69680
chipyard.TestHarness.MegaBoomProConfig-ChipTop-petrinet.riscv,24062
chipyard.TestHarness.MegaBoomProConfig-ChipTop-prime.riscv,21989
chipyard.TestHarness.MegaBoomProConfig-ChipTop-recursion.riscv,15186
chipyard.TestHarness.MegaBoomProConfig-ChipTop-reduce_array.riscv,284330
chipyard.TestHarness.MegaBoomProConfig-ChipTop-statemate.riscv,40245
chipyard.TestHarness.MegaBoomProConfig-ChipTop-st.riscv,118821
chipyard.TestHarness.MegaBoomProConfig-ChipTop-insertsort.riscv,15431
chipyard.TestHarness.MegaBoomProConfig-ChipTop-ludcmp.riscv,51526
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ua-p-amoadd_d_200,21551
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ud-p-fadd_200,83848
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ud-p-fclass_200,7454
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ud-p-move_200,60864
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ud-p-structural_200,16918
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-add_200,40141
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-auipc_200,4430
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-bne_200,29051
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-fence_i_200,67686
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-jal_200,4093
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-jalr_200,9088
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-lui_200,4424
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-lw_200,25784
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-ori_200,16903
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-slli_200,20538
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-slt_200,38640
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-sra_200,42693
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-sw_200,47798
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64ui-p-xori_200,17323
chipyard.TestHarness.MegaBoomProConfig-ChipTop-rv64um-p-mulw_200,34460
chipyard.TestHarness.MegaBoomProConfig-ChipTop-basicmath_small.riscv,78876
chipyard.TestHarness.MegaBoomProConfig-ChipTop-bubblesort.riscv,59412
chipyard.TestHarness.MegaBoomProConfig-ChipTop-cnt.riscv,21255
chipyard.TestHarness.MegaBoomProConfig-ChipTop-compress.riscv,26696
chipyard.TestHarness.MegaBoomProConfig-ChipTop-edn.riscv,50326
chipyard.TestHarness.MegaBoomProConfig-ChipTop-expint.riscv,41219
chipyard.TestHarness.MegaBoomProConfig-ChipTop-frac.riscv,23606
chipyard.TestHarness.MegaBoomProConfig-ChipTop-levenshtein.riscv,59089
chipyard.TestHarness.MegaBoomProConfig-ChipTop-lift.riscv,146252
chipyard.TestHarness.MegaBoomProConfig-ChipTop-mergesort.riscv,153076
chipyard.TestHarness.MegaBoomProConfig-ChipTop-ns.riscv,22358
chipyard.TestHarness.MegaBoomProConfig-ChipTop-qurt.riscv,183432
chipyard.TestHarness.MegaBoomProConfig-ChipTop-select.riscv,16262
chipyard.TestHarness.MegaBoomProConfig-ChipTop-sqrt.riscv,147420
chipyard.TestHarness.MegaBoomProConfig-ChipTop-tarai.riscv,14806
chipyard.TestHarness.MegaBoomProConfig-ChipTop-whetstone.riscv,39754
chipyard.TestHarness.MegaBoomProConfig-ChipTop-huff_dec.riscv,110670
chipyard.TestHarness.MegaBoomConfig-ChipTop-mt-matmul.riscv,28555
chipyard.TestHarness.MegaBoomConfig-ChipTop-dhrystone.riscv,107312
chipyard.TestHarness.MegaBoomConfig-ChipTop-spmv.riscv,114045
chipyard.TestHarness.MegaBoomConfig-ChipTop-mt-vvadd.riscv,85437
chipyard.TestHarness.MegaBoomConfig-ChipTop-towers.riscv,16156
chipyard.TestHarness.MegaBoomConfig-ChipTop-median.riscv,28718
chipyard.TestHarness.MegaBoomConfig-ChipTop-multiply.riscv,40538
chipyard.TestHarness.MegaBoomConfig-ChipTop-qsort.riscv,
chipyard.TestHarness.MegaBoomConfig-ChipTop-mm.riscv,177199
chipyard.TestHarness.MegaBoomConfig-ChipTop-pmp.riscv,1426854
chipyard.TestHarness.MegaBoomConfig-ChipTop-rsort.riscv,177800
chipyard.TestHarness.MegaBoomConfig-ChipTop-vvadd.riscv,17789
chipyard.TestHarness.MegaBoomConfig-ChipTop-add_fp_large.riscv,17261
chipyard.TestHarness.MegaBoomConfig-ChipTop-add_fp.riscv,17284
chipyard.TestHarness.MegaBoomConfig-ChipTop-add_int_large.riscv,157670
chipyard.TestHarness.MegaBoomConfig-ChipTop-add_int.riscv,156400
chipyard.TestHarness.MegaBoomConfig-ChipTop-adpcm_dec.riscv,152785
chipyard.TestHarness.MegaBoomConfig-ChipTop-adpcm_enc.riscv,153503
chipyard.TestHarness.MegaBoomConfig-ChipTop-binarysearch.riscv,31913
chipyard.TestHarness.MegaBoomConfig-ChipTop-bitcount.riscv,28752
chipyard.TestHarness.MegaBoomConfig-ChipTop-bitonic.riscv,19942
chipyard.TestHarness.MegaBoomConfig-ChipTop-branchy_large.riscv,13733
chipyard.TestHarness.MegaBoomConfig-ChipTop-branchy.riscv,13730
chipyard.TestHarness.MegaBoomConfig-ChipTop-bsort.riscv,32549
chipyard.TestHarness.MegaBoomConfig-ChipTop-cjpeg_wrbmp.riscv,81775
chipyard.TestHarness.MegaBoomConfig-ChipTop-complex_updates.riscv,15945
chipyard.TestHarness.MegaBoomConfig-ChipTop-countnegative.riscv,28775
chipyard.TestHarness.MegaBoomConfig-ChipTop-cover.riscv,14577
chipyard.TestHarness.MegaBoomConfig-ChipTop-crc.riscv,39387
chipyard.TestHarness.MegaBoomConfig-ChipTop-duff.riscv,15500
chipyard.TestHarness.MegaBoomConfig-ChipTop-fac.riscv,14182
chipyard.TestHarness.MegaBoomConfig-ChipTop-fft.riscv,131406
chipyard.TestHarness.MegaBoomConfig-ChipTop-fibonacci.riscv,41238
chipyard.TestHarness.MegaBoomConfig-ChipTop-fir2dim.riscv,17227
chipyard.TestHarness.MegaBoomConfig-ChipTop-fmref.riscv,170555
chipyard.TestHarness.MegaBoomConfig-ChipTop-h264_dec.riscv,133562
chipyard.TestHarness.MegaBoomConfig-ChipTop-hello_world_large.riscv,332006
chipyard.TestHarness.MegaBoomConfig-ChipTop-hello_world.riscv,141307
chipyard.TestHarness.MegaBoomConfig-ChipTop-huff_dec.riscv,111637
chipyard.TestHarness.MegaBoomConfig-ChipTop-iir.riscv,15004
chipyard.TestHarness.MegaBoomConfig-ChipTop-insertsort.riscv,15456
chipyard.TestHarness.MegaBoomConfig-ChipTop-jfdcint.riscv,17522
chipyard.TestHarness.MegaBoomConfig-ChipTop-lms.riscv,
chipyard.TestHarness.MegaBoomConfig-ChipTop-ludcmp.riscv,51526
chipyard.TestHarness.MegaBoomConfig-ChipTop-martrix_mult.riscv,128293
chipyard.TestHarness.MegaBoomConfig-ChipTop-matrix1.riscv,
chipyard.TestHarness.MegaBoomConfig-ChipTop-minver.riscv,17349
chipyard.TestHarness.MegaBoomConfig-ChipTop-ndes.riscv,69732
chipyard.TestHarness.MegaBoomConfig-ChipTop-petrinet.riscv,24096
chipyard.TestHarness.MegaBoomConfig-ChipTop-prime.riscv,21999
chipyard.TestHarness.MegaBoomConfig-ChipTop-recursion.riscv,15152
chipyard.TestHarness.MegaBoomConfig-ChipTop-reduce_array.riscv,284316
chipyard.TestHarness.MegaBoomConfig-ChipTop-statemate.riscv,39963
chipyard.TestHarness.MegaBoomConfig-ChipTop-st.riscv,121609
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ua-p-amoadd_d_200,21549
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ud-p-fadd_200,83393
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ud-p-fclass_200,7455
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ud-p-move_200,60832
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ud-p-structural_200,16918
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-add_200,40141
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-auipc_200,4422
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-bne_200,29051
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-fence_i_200,67696
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-jal_200,4085
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-jalr_200,9088
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-lui_200,4415
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-lw_200,25784
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-ori_200,16898
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-slli_200,20538
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-slt_200,38640
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-sra_200,42693
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-sw_200,48584
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64ui-p-xori_200,17323
chipyard.TestHarness.MegaBoomConfig-ChipTop-rv64um-p-mulw_200,34460
chipyard.TestHarness.MegaBoomConfig-ChipTop-basicmath_small.riscv,79144
chipyard.TestHarness.MegaBoomConfig-ChipTop-bubblesort.riscv,57452
chipyard.TestHarness.MegaBoomConfig-ChipTop-cnt.riscv,21250
chipyard.TestHarness.MegaBoomConfig-ChipTop-compress.riscv,26713
chipyard.TestHarness.MegaBoomConfig-ChipTop-edn.riscv,50472
chipyard.TestHarness.MegaBoomConfig-ChipTop-expint.riscv,41222
chipyard.TestHarness.MegaBoomConfig-ChipTop-frac.riscv,23550
chipyard.TestHarness.MegaBoomConfig-ChipTop-levenshtein.riscv,59533
chipyard.TestHarness.MegaBoomConfig-ChipTop-lift.riscv,146228
chipyard.TestHarness.MegaBoomConfig-ChipTop-ns.riscv,22361
chipyard.TestHarness.MegaBoomConfig-ChipTop-qurt.riscv,183093
chipyard.TestHarness.MegaBoomConfig-ChipTop-select.riscv,16275
chipyard.TestHarness.MegaBoomConfig-ChipTop-sqrt.riscv,147089
chipyard.TestHarness.MegaBoomConfig-ChipTop-tarai.riscv,14848
chipyard.TestHarness.MegaBoomConfig-ChipTop-whetstone.riscv,39758
chipyard.TestHarness.MegaBoomConfig-ChipTop-mergesort.riscv,152288
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-dhrystone.riscv,121182
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-median.riscv,29562
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-mm.riscv,247394
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-mt-matmul.riscv,28994
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-mt-vvadd.riscv,88486
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-multiply.riscv,40843
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-qsort.riscv,295438
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rsort.riscv,237405
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-spmv.riscv,116473
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-towers.riscv,18127
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-vvadd.riscv,18815
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-add_fp_large.riscv,17261
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-add_fp.riscv,17258
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-add_int_large.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-add_int.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-adpcm_dec.riscv,152768
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-adpcm_enc.riscv,153497
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-binarysearch.riscv,31977
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-bitcount.riscv,28114
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-bitonic.riscv,20038
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-branchy_large.riscv,13729
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-branchy.riscv,13730
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-bsort.riscv,32527
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-cjpeg_wrbmp.riscv,81696
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-complex_updates.riscv,15948
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-countnegative.riscv,28816
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-cover.riscv,14572
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-crc.riscv,39668
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-duff.riscv,15482
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-fac.riscv,14174
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-fft.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-fibonacci.riscv,41211
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-fir2dim.riscv,17190
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-fmref.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-h264_dec.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-hello_world_large.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-hello_world.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-huff_dec.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-iir.riscv,15011
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-jfdcint.riscv,17576
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-lms.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-ludcmp.riscv,51574
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-martrix_mult.riscv,141508
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-matrix1.riscv,
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-minver.riscv,17435
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-ndes.riscv,83239
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-petrinet.riscv,24065
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-prime.riscv,21974
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-recursion.riscv,15185
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-reduce_array.riscv,284534
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-statemate.riscv,44539
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-st.riscv,121748
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ua-p-amoadd_d_200,21541
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ud-p-fadd_200,85183
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ud-p-fclass_200,7448
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ud-p-move_200,61609
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ud-p-structural_200,16925
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-add_200,40137
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-auipc_200,4422
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-bne_200,29045
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-fence_i_200,67680
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-jal_200,4085
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-jalr_200,9092
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-lui_200,4416
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-lw_200,25787
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-ori_200,16893
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-slli_200,20534
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-slt_200,38645
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-sra_200,42688
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-sw_200,48951
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64ui-p-xori_200,17330
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-rv64um-p-mulw_200,34854
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-basicmath_small.riscv,79358
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-bubblesort.riscv,80420
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-cnt.riscv,21280
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-compress.riscv,27603
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-edn.riscv,53305
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-expint.riscv,41254
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-frac.riscv,24277
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-levenshtein.riscv,60452
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-lift.riscv,146379
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-mergesort.riscv,179094
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-ns.riscv,22380
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-qurt.riscv,206725
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-select.riscv,16495
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-sqrt.riscv,149711
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-tarai.riscv,14966
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-whetstone.riscv,39948
chipyard.TestHarness.MegaBoomSEConfig-ChipTop-insertsort.riscv,15543
chipyard.TestHarness.LargeBoomProConfig-ChipTop-dhrystone.riscv,112313
chipyard.TestHarness.LargeBoomProConfig-ChipTop-median.riscv,29374
chipyard.TestHarness.LargeBoomProConfig-ChipTop-mm.riscv,177135
chipyard.TestHarness.LargeBoomProConfig-ChipTop-mt-matmul.riscv,28682
chipyard.TestHarness.LargeBoomProConfig-ChipTop-mt-vvadd.riscv,86397
chipyard.TestHarness.LargeBoomProConfig-ChipTop-multiply.riscv,41892
chipyard.TestHarness.LargeBoomProConfig-ChipTop-qsort.riscv,293836
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rsort.riscv,180412
chipyard.TestHarness.LargeBoomProConfig-ChipTop-spmv.riscv,116240
chipyard.TestHarness.LargeBoomProConfig-ChipTop-towers.riscv,16170
chipyard.TestHarness.LargeBoomProConfig-ChipTop-vvadd.riscv,18036
chipyard.TestHarness.LargeBoomProConfig-ChipTop-add_fp_large.riscv,17184
chipyard.TestHarness.LargeBoomProConfig-ChipTop-add_fp.riscv,17212
chipyard.TestHarness.LargeBoomProConfig-ChipTop-add_int_large.riscv,157976
chipyard.TestHarness.LargeBoomProConfig-ChipTop-add_int.riscv,157057
chipyard.TestHarness.LargeBoomProConfig-ChipTop-adpcm_dec.riscv,152787
chipyard.TestHarness.LargeBoomProConfig-ChipTop-adpcm_enc.riscv,153506
chipyard.TestHarness.LargeBoomProConfig-ChipTop-binarysearch.riscv,31901
chipyard.TestHarness.LargeBoomProConfig-ChipTop-bitcount.riscv,29133
chipyard.TestHarness.LargeBoomProConfig-ChipTop-bitonic.riscv,20053
chipyard.TestHarness.LargeBoomProConfig-ChipTop-branchy_large.riscv,13728
chipyard.TestHarness.LargeBoomProConfig-ChipTop-branchy.riscv,13728
chipyard.TestHarness.LargeBoomProConfig-ChipTop-bsort.riscv,58469
chipyard.TestHarness.LargeBoomProConfig-ChipTop-cjpeg_wrbmp.riscv,76235
chipyard.TestHarness.LargeBoomProConfig-ChipTop-complex_updates.riscv,15838
chipyard.TestHarness.LargeBoomProConfig-ChipTop-countnegative.riscv,29275
chipyard.TestHarness.LargeBoomProConfig-ChipTop-cover.riscv,14530
chipyard.TestHarness.LargeBoomProConfig-ChipTop-crc.riscv,39739
chipyard.TestHarness.LargeBoomProConfig-ChipTop-duff.riscv,15419
chipyard.TestHarness.LargeBoomProConfig-ChipTop-fac.riscv,14173
chipyard.TestHarness.LargeBoomProConfig-ChipTop-fft.riscv,136410
chipyard.TestHarness.LargeBoomProConfig-ChipTop-fibonacci.riscv,49748
chipyard.TestHarness.LargeBoomProConfig-ChipTop-fir2dim.riscv,17086
chipyard.TestHarness.LargeBoomProConfig-ChipTop-fmref.riscv,187584
chipyard.TestHarness.LargeBoomProConfig-ChipTop-h264_dec.riscv,129980
chipyard.TestHarness.LargeBoomProConfig-ChipTop-hello_world_large.riscv,325161
chipyard.TestHarness.LargeBoomProConfig-ChipTop-hello_world.riscv,138510
chipyard.TestHarness.LargeBoomProConfig-ChipTop-huff_dec.riscv,112415
chipyard.TestHarness.LargeBoomProConfig-ChipTop-iir.riscv,14939
chipyard.TestHarness.LargeBoomProConfig-ChipTop-insertsort.riscv,15369
chipyard.TestHarness.LargeBoomProConfig-ChipTop-jfdcint.riscv,17616
chipyard.TestHarness.LargeBoomProConfig-ChipTop-lms.riscv,
chipyard.TestHarness.LargeBoomProConfig-ChipTop-ludcmp.riscv,51502
chipyard.TestHarness.LargeBoomProConfig-ChipTop-martrix_mult.riscv,142984
chipyard.TestHarness.LargeBoomProConfig-ChipTop-matrix1.riscv,
chipyard.TestHarness.LargeBoomProConfig-ChipTop-minver.riscv,17424
chipyard.TestHarness.LargeBoomProConfig-ChipTop-ndes.riscv,68164
chipyard.TestHarness.LargeBoomProConfig-ChipTop-petrinet.riscv,23993
chipyard.TestHarness.LargeBoomProConfig-ChipTop-prime.riscv,22395
chipyard.TestHarness.LargeBoomProConfig-ChipTop-recursion.riscv,15095
chipyard.TestHarness.LargeBoomProConfig-ChipTop-reduce_array.riscv,284279
chipyard.TestHarness.LargeBoomProConfig-ChipTop-statemate.riscv,39804
chipyard.TestHarness.LargeBoomProConfig-ChipTop-st.riscv,118056
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ua-p-amoadd_d_200,21703
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ud-p-fadd_200,83538
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ud-p-fclass_200,8440
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ud-p-move_200,73999
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ud-p-structural_200,12878
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-add_200,40355
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-auipc_200,4424
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-bne_200,28843
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-fence_i_200,67198
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-jal_200,4086
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-jalr_200,9090
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-lui_200,4683
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-lw_200,26184
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-ori_200,16920
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-slli_200,21726
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-slt_200,39907
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-sra_200,43707
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-sw_200,49809
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64ui-p-xori_200,16950
chipyard.TestHarness.LargeBoomProConfig-ChipTop-rv64um-p-mulw_200,34803
chipyard.TestHarness.LargeBoomProConfig-ChipTop-basicmath_small.riscv,79831
chipyard.TestHarness.LargeBoomProConfig-ChipTop-bubblesort.riscv,54279
chipyard.TestHarness.LargeBoomProConfig-ChipTop-cnt.riscv,21324
chipyard.TestHarness.LargeBoomProConfig-ChipTop-compress.riscv,26644
chipyard.TestHarness.LargeBoomProConfig-ChipTop-edn.riscv,54268
chipyard.TestHarness.LargeBoomProConfig-ChipTop-expint.riscv,41456
chipyard.TestHarness.LargeBoomProConfig-ChipTop-frac.riscv,23330
chipyard.TestHarness.LargeBoomProConfig-ChipTop-levenshtein.riscv,63944
chipyard.TestHarness.LargeBoomProConfig-ChipTop-lift.riscv,158819
chipyard.TestHarness.LargeBoomProConfig-ChipTop-mergesort.riscv,157520
chipyard.TestHarness.LargeBoomProConfig-ChipTop-ns.riscv,22385
chipyard.TestHarness.LargeBoomProConfig-ChipTop-qurt.riscv,204240
chipyard.TestHarness.LargeBoomProConfig-ChipTop-select.riscv,16314
chipyard.TestHarness.LargeBoomProConfig-ChipTop-sqrt.riscv,152402
chipyard.TestHarness.LargeBoomProConfig-ChipTop-tarai.riscv,15006
chipyard.TestHarness.LargeBoomProConfig-ChipTop-whetstone.riscv,39810
chipyard.TestHarness.LargeBoomConfig-ChipTop-add_fp_large.riscv,17364
chipyard.TestHarness.LargeBoomConfig-ChipTop-add_fp.riscv,17383
chipyard.TestHarness.LargeBoomConfig-ChipTop-add_int_large.riscv,167743
chipyard.TestHarness.LargeBoomConfig-ChipTop-add_int.riscv,166867
chipyard.TestHarness.LargeBoomConfig-ChipTop-adpcm_dec.riscv,152874
chipyard.TestHarness.LargeBoomConfig-ChipTop-adpcm_enc.riscv,153654
chipyard.TestHarness.LargeBoomConfig-ChipTop-binarysearch.riscv,33817
chipyard.TestHarness.LargeBoomConfig-ChipTop-bitcount.riscv,31147
chipyard.TestHarness.LargeBoomConfig-ChipTop-bitonic.riscv,20690
chipyard.TestHarness.LargeBoomConfig-ChipTop-branchy_large.riscv,13737
chipyard.TestHarness.LargeBoomConfig-ChipTop-branchy.riscv,13737
chipyard.TestHarness.LargeBoomConfig-ChipTop-bsort.riscv,47485
chipyard.TestHarness.LargeBoomConfig-ChipTop-cjpeg_wrbmp.riscv,94724
chipyard.TestHarness.LargeBoomConfig-ChipTop-complex_updates.riscv,15941
chipyard.TestHarness.LargeBoomConfig-ChipTop-countnegative.riscv,31483
chipyard.TestHarness.LargeBoomConfig-ChipTop-cover.riscv,14539
chipyard.TestHarness.LargeBoomConfig-ChipTop-crc.riscv,40294
chipyard.TestHarness.LargeBoomConfig-ChipTop-duff.riscv,15647
chipyard.TestHarness.LargeBoomConfig-ChipTop-fac.riscv,14204
chipyard.TestHarness.LargeBoomConfig-ChipTop-fft.riscv,139900
chipyard.TestHarness.LargeBoomConfig-ChipTop-fibonacci.riscv,49831
chipyard.TestHarness.LargeBoomConfig-ChipTop-fir2dim.riscv,17553
chipyard.TestHarness.LargeBoomConfig-ChipTop-fmref.riscv,191891
chipyard.TestHarness.LargeBoomConfig-ChipTop-h264_dec.riscv,152403
chipyard.TestHarness.LargeBoomConfig-ChipTop-hello_world_large.riscv,350270
chipyard.TestHarness.LargeBoomConfig-ChipTop-hello_world.riscv,148503
chipyard.TestHarness.LargeBoomConfig-ChipTop-huff_dec.riscv,112692
chipyard.TestHarness.LargeBoomConfig-ChipTop-iir.riscv,15147
chipyard.TestHarness.LargeBoomConfig-ChipTop-insertsort.riscv,15478
chipyard.TestHarness.LargeBoomConfig-ChipTop-jfdcint.riscv,17634
