2	1	6	2	2	9	3	2	3	3	1.044608	0.04245	1760911	0.790906	0.064822	310150
1	1	1	8	1	5	2	6	4	9	0.809068	0.05745	1924192	0.597524	0.046605	305874
1	2	6	8	5	11	7	20	2	10	1.585158	0.106	4138384	0.862396	0.139468	352534
2	2	4	2	4	7	4	9	1	8	1.187028	0.072	3631015	0.768313	0.113394	356794
3	2	3	6	3	7	2	18	6	2	1.126426	0.0639	2666715	0.68473	0.087084	328091
1	1	5	2	2	7	1	27	2	3	1.136896	0.0562	1904714	0.740395	0.05712	307959
3	1	6	2	1	2	2	6	3	3	0.734137	0.040875	1565454	0.596857	0.043233	305455
2	2	6	6	5	11	7	35	4	10	1.390052	0.07565	3635189	0.884874	0.144334	352770
1	2	3	6	4	2	6	4	1	8	0.755773	0.09275	3510863	0.592593	0.083857	340691
2	2	7	2	3	9	1	13	1	10	1.07362	0.05255	2282384	0.782605	0.087658	331366
1	1	3	2	2	5	4	7	2	9	1.19248	0.05515	2109213	0.785601	0.063975	311667
3	1	6	8	1	16	5	31	2	9	0.735078	0.052575	1827671	0.596146	0.0447	306716
1	2	5	6	5	11	7	35	2	2	1.573988	0.1003	3988750	0.727214	0.118003	347898
3	2	4	2	4	9	3	34	4	8	1.310875	0.078275	3959609	0.810205	0.133216	351345
2	2	6	8	3	9	2	3	5	8	1.183957	0.0703	2848920	0.865448	0.103868	334308
2	1	2	8	2	9	1	2	5	9	1.007199	0.044825	1839219	0.734432	0.060587	308467
3	1	6	8	1	2	5	21	3	5	0.734088	0.047375	1767021	0.590612	0.042834	306173
1	2	6	4	5	11	2	20	1	10	1.39387	0.098925	4006438	0.791547	0.125571	354575
2	2	2	2	4	9	4	29	1	8	1.191795	0.072925	3629352	0.72703	0.111031	357462
1	2	7	4	3	14	1	28	3	10	1.27143	0.085625	2986675	0.81479	0.093555	332189
2	1	6	6	2	15	1	12	6	3	1.000468	0.0489	1797429	0.74584	0.060064	308780
1	1	5	8	1	14	3	26	5	9	0.8157	0.073025	2207846	0.621981	0.045288	307145
1	2	6	8	5	16	5	15	5	4	1.750529	0.13975	4600042	0.881124	0.152207	358873
3	2	5	2	4	5	7	19	5	6	1.273174	0.096125	3645891	0.825701	0.126957	345040
3	2	6	8	3	14	7	33	6	4	1.106848	0.06785	2711840	0.82189	0.103029	332815
1	1	6	8	2	9	5	27	4	5	1.223774	0.07185	2391352	0.77908	0.064262	310374
1	1	1	8	1	9	3	16	3	1	0.810103	0.068	2051980	0.513464	0.04112	302055
3	2	5	2	5	14	4	20	2	6	1.267208	0.0762	4078717	0.806051	0.14865	366857
2	2	4	6	4	15	3	4	4	2	1.340668	0.070275	3512699	0.722084	0.113465	347535
1	2	7	2	3	7	4	13	4	4	1.410446	0.089025	3312727	0.880478	0.106468	337091
3	1	1	4	2	7	1	2	4	9	0.8996	0.040575	1673526	0.572547	0.049866	308150
1	1	3	8	1	14	7	16	5	1	0.815301	0.06325	2112603	0.547562	0.04092	301587
2	2	7	2	5	11	5	25	6	10	1.413579	0.0649	3369138	0.882521	0.145351	356843
2	2	4	4	4	5	6	9	3	10	0.700837	0.060325	3039953	0.613499	0.088659	341712
3	2	3	8	3	11	2	8	6	8	1.139322	0.073375	2886091	0.812164	0.102099	334261
3	1	3	8	2	9	2	7	2	9	0.976907	0.04855	1886088	0.741534	0.062127	309183
2	1	2	4	1	16	7	21	6	9	0.768527	0.0403	1543334	0.618956	0.046878	306019
1	2	7	8	5	16	1	30	5	10	1.350059	0.1325	4305001	0.829735	0.133144	352900
2	2	3	4	4	7	2	19	1	8	1.188542	0.0753	3509966	0.768313	0.110173	348041
1	2	3	6	3	9	3	28	4	2	1.393975	0.091	3176860	0.718924	0.089184	329664
1	1	3	4	2	15	3	7	4	1	1.189583	0.0589	2180755	0.682862	0.058005	306174
1	1	4	2	1	14	6	16	1	3	0.769583	0.0543	1813654	0.538161	0.038868	305160
1	2	5	6	5	16	3	30	1	2	1.394929	0.1	4130102	0.666724	0.107871	354405
3	2	2	8	4	5	4	34	1	2	1.080198	0.079375	3843047	0.596146	0.094651	350050
1	2	7	8	3	9	2	23	4	10	1.3922	0.090225	3162356	0.887406	0.103473	333201
2	1	5	8	2	16	2	22	5	3	1.073033	0.052525	2052264	0.790533	0.064551	310168
2	1	4	8	1	14	2	6	1	9	0.756851	0.04285	1637646	0.608889	0.043787	306124
1	2	6	2	5	16	2	5	2	2	1.440631	0.089625	3653970	0.70789	0.11865	351748
3	2	5	8	4	2	4	4	3	4	1.213882	0.07665	3765747	0.812591	0.123679	353185
3	2	6	2	3	14	1	23	3	8	1.040118	0.0643	2548221	0.755942	0.093546	333184
3	1	5	8	2	5	4	12	5	9	0.989478	0.061825	2350193	0.745252	0.063554	312014
2	1	3	6	1	5	7	11	1	9	0.757222	0.042975	1523845	0.608889	0.04273	305132
3	2	7	8	5	14	5	5	4	6	1.180223	0.10055	3930812	0.830923	0.155643	358386
3	2	2	2	4	5	2	29	5	2	1.276788	0.09185	3426730	0.637457	0.100479	341759
2	2	7	6	3	14	7	23	1	8	1.084592	0.06555	2588792	0.777954	0.088166	333596
3	1	2	2	2	7	4	12	3	7	0.98655	0.0545	2231864	0.710464	0.062243	313123
2	1	6	4	1	14	4	21	4	5	0.768328	0.05065	1915537	0.620593	0.047048	308868
3	2	5	2	5	11	7	10	3	8	1.264394	0.074	3546040	0.82348	0.143155	353650
3	2	4	6	4	2	5	14	6	4	1.226041	0.071625	3582918	0.812181	0.122376	346076
2	2	3	2	3	11	3	33	3	8	1.233093	0.067775	2813634	0.859669	0.103276	335426
1	1	1	8	2	2	7	22	4	5	1.147874	0.0601	2081918	0.57995	0.048719	308121
1	1	4	2	1	16	5	1	1	5	0.804945	0.05305	1885456	0.604878	0.043753	307003
2	2	7	6	5	14	2	25	6	6	1.422947	0.0735	3554597	0.87955	0.145486	356108
2	2	3	8	4	5	1	4	1	2	1.154674	0.06105	2855827	0.650347	0.093141	338161
1	2	7	2	3	9	7	18	3	4	1.357954	0.086	3042207	0.868947	0.10015	332293
1	1	1	2	2	7	5	12	4	7	1.168719	0.0645	2299381	0.582249	0.050396	310759
3	1	4	2	1	11	4	6	4	1	0.736589	0.043775	1858590	0.542042	0.042378	303709
2	2	6	4	5	11	5	35	1	10	1.204865	0.0705	3496189	0.790105	0.126105	356673
3	2	3	8	4	14	7	29	6	8	1.247172	0.080675	3668981	0.806422	0.127156	348458
1	2	7	2	3	14	2	8	2	6	1.387405	0.085275	3005209	0.854264	0.099542	333955
3	1	4	6	2	15	4	12	2	1	0.963115	0.05325	2135076	0.641343	0.05699	308168
1	1	7	8	1	2	5	1	5	5	0.811897	0.063425	2147313	0.61022	0.042779	306400
2	2	5	4	5	11	4	20	2	6	1.403272	0.080325	4073170	0.852711	0.143396	365896
1	2	2	2	4	15	7	9	4	4	1.623424	0.092625	3680396	0.80718	0.122372	348173
2	2	7	4	3	11	5	8	6	6	1.225366	0.060025	2615887	0.86862	0.101625	334459
3	1	3	8	2	2	3	22	4	5	0.949067	0.053375	2074729	0.729394	0.059782	309516
3	1	1	2	1	9	1	1	3	7	0.730468	0.04365	1659232	0.557249	0.044071	306387
1	2	6	4	5	16	1	30	6	4	1.350067	0.096575	3784537	0.812617	0.131381	352652
3	2	2	2	4	2	3	34	4	8	1.213551	0.07555	3788843	0.738904	0.112601	347784
1	2	3	4	3	7	2	33	5	4	1.38146	0.091225	3181443	0.882375	0.105256	333063
1	1	2	6	2	2	2	27	5	5	1.166881	0.063175	2268809	0.74919	0.060439	308825
2	1	1	2	1	14	7	31	3	5	0.76722	0.044125	1634361	0.575794	0.045313	306369
3	2	6	2	5	11	1	15	2	2	1.123641	0.06455	3200569	0.651311	0.11084	346222
3	2	4	4	4	7	7	14	1	10	1.091739	0.066075	3234600	0.751868	0.112962	345288
3	1	4	8	1	2	2	31	2	7	0.734389	0.056025	1977444	0.583563	0.041985	306284
3	2	7	4	5	16	7	15	3	10	1.261781	0.07255	3592514	0.830792	0.145923	354349
3	2	5	8	4	2	6	4	4	10	0.679801	0.064375	3180681	0.59588	0.085551	340047
2	2	6	2	3	14	2	18	3	10	1.223447	0.0589	2560708	0.876554	0.105298	333674
3	1	2	4	2	15	3	2	3	7	0.964111	0.05355	2090639	0.71073	0.062033	311658
3	1	6	8	1	16	7	26	3	1	0.736617	0.04615	1732558	0.534331	0.040653	301477
3	2	2	8	4	5	1	29	5	8	1.042091	0.10675	3844326.793	0.717838	0.109757	344254
2	2	6	8	3	11	7	8	2	6	1.385304	0.05955	2525664.584	0.84433	0.100203	332775
2	1	4	4	2	16	5	22	1	9	0.854005	0.039925	1771573.883	0.723293	0.057919	310216
2	1	7	8	1	2	7	11	4	9	0.755694	0.042175	1734407.287	0.620247	0.042923	305135
1	2	6	2	5	11	4	25	3	4	1.546644	0.090925	4176753.288	0.880938	0.151873	365658
3	2	2	4	4	15	3	14	5	2	1.129455	0.0985	3847978.327	0.639563	0.104384	347647
2	2	7	2	3	14	3	13	6	6	1.116172	0.057325	2694297.127	0.871723	0.10272	335111
3	1	4	2	2	5	6	22	2	5	0.675155	0.03725	1654451.181	0.548477	0.044348	307527
3	1	2	2	1	9	1	31	5	3	0.703833	0.041525	1707446.724	0.595643	0.046029	305665
1	2	7	2	5	16	3	25	3	4	1.544451	0.091725	4042763.253	0.883088	0.150587	359321
1	2	2	8	4	7	4	24	4	6	1.572227	0.104	4449383.966	0.780095	0.120687	356551
2	2	3	8	3	11	5	18	3	2	1.119712	0.065925	2764278.357	0.722659	0.088321	329485
3	1	3	2	2	5	7	22	3	5	0.8187	0.039575	1746547.484	0.730599	0.060177	308563
1	1	2	8	1	16	7	16	3	1	0.810022	0.05795	2012203.278	0.541323	0.041748	301477
3	2	5	2	5	11	5	30	6	10	1.126906	0.066575	3563217.852	0.837344	0.150986	356843
2	2	2	8	4	5	5	4	2	8	1.24444	0.074	3557661.738	0.774132	0.114704	348753
2	2	7	2	3	9	1	28	6	6	1.04547	0.05355	2400899.71	0.806973	0.091964	331939
2	1	4	4	2	5	5	12	4	9	0.954334	0.0443	1947586.345	0.799893	0.06465	309424
3	1	1	4	1	9	6	16	2	3	0.660579	0.0406	1554384.743	0.522723	0.041721	305018
1	2	5	4	4	9	6	34	3	4	0.748123	0.088125	3736537.602	0.616056	0.088078	343536
1	2	3	4	3	7	7	3	3	10	1.268394	0.0768	2784913.943	0.872313	0.102557	331955
1	1	3	2	2	14	3	17	2	5	1.122773	0.0578	2237243.274	0.768546	0.062458	310796
1	1	4	4	1	5	2	21	2	3	0.814072	0.0503	1840213.782	0.614169	0.043767	305683
3	2	5	8	5	14	5	25	6	4	1.121179	0.074525	3711210.346	0.836313	0.151777	357848
2	2	2	6	4	5	2	14	1	4	1.081228	0.0661	3249675.782	0.748208	0.10983	345977
2	2	7	4	3	7	4	18	1	2	1.010117	0.0598	2746572.247	0.667743	0.077998	332060
2	1	2	6	2	7	3	12	4	5	0.961938	0.051675	2134431.175	0.755736	0.062849	310417
3	1	2	8	1	7	5	26	5	3	0.71062	0.047	1886730.46	0.602042	0.046934	306605
3	2	2	6	4	2	3	29	4	2	1.08746	0.070275	3672383.027	0.63128	0.097491	342152
1	2	7	2	3	11	5	18	4	2	1.331218	0.082025	3201077.474	0.738695	0.08917	329600
2	1	2	4	2	2	1	2	6	1	0.904563	0.033925	1498688.472	0.628569	0.050593	302463
3	1	4	2	1	16	1	16	2	3	0.702277	0.0409	1662005.795	0.594047	0.044038	305692
3	2	6	8	5	14	3	35	3	10	1.140255	0.083575	4125194.734	0.834007	0.151754	358543
2	2	3	6	4	2	2	34	3	10	1.262154	0.068875	3451690.501	0.858162	0.122057	344388
1	2	6	4	3	14	2	18	4	2	1.307636	0.0853	3174108.545	0.721754	0.08839	329152
2	1	1	2	2	7	4	17	3	7	0.916354	0.051775	2229519.49	0.577016	0.050988	313123
1	1	2	2	1	5	1	31	3	9	0.806199	0.050425	1796198.421	0.621413	0.045869	305051
2	2	7	2	5	16	1	20	1	2	1.033563	0.062525	3225957.281	0.665274	0.106208	347801
1	2	4	2	4	15	6	29	1	8	0.733549	0.08885	3629423.271	0.592593	0.087073	346074
3	2	6	8	3	9	4	23	6	10	1.005921	0.067525	2839632.552	0.832682	0.106977	337161
1	1	5	6	2	14	2	22	5	9	1.147871	0.0624	2232661.139	0.789006	0.064143	309939
3	1	3	6	1	11	6	26	1	5	0.648974	0.041225	1606395.433	0.516712	0.037783	305368
2	2	7	6	5	14	1	10	1	8	1.034283	0.072575	3452110.363	0.776213	0.121801	352699
1	2	3	8	4	15	4	34	5	6	1.634295	0.14125	4862523.135	0.857404	0.137989	359153
1	2	6	8	3	7	6	28	1	6	0.773039	0.081375	2906914.902	0.588253	0.068732	330845
3	1	2	2	2	9	7	32	4	1	0.835744	0.04145	1841652.78	0.621493	0.053718	304219
1	1	1	6	1	14	1	26	1	5	0.776584	0.05405	1811327.114	0.568335	0.043782	305818
1	2	4	6	4	9	7	14	4	2	1.530888	0.094175	3948614.011	0.722505	0.107426	341670
2	2	3	6	3	11	1	28	3	2	1.043798	0.0559	2389243.266	0.675918	0.080471	327210
2	1	5	8	2	15	5	27	4	1	0.93874	0.051125	2034156.059	0.688096	0.057206	305925
3	1	7	4	1	16	7	26	2	1	0.708635	0.042425	1657277.819	0.536398	0.039542	301357
3	2	6	6	5	16	1	35	3	4	1.028821	0.07315	3588383.822	0.773834	0.13227	352717
2	2	2	2	4	2	6	19	2	2	0.687618	0.055825	2396396.649	0.524928	0.078562	335174
3	2	6	2	3	9	1	8	3	2	0.937764	0.05195	2312017.335	0.650075	0.080712	326965
3	1	5	4	2	7	4	27	1	9	0.768161	0.0476	2004081.341	0.682799	0.056196	311895
3	1	5	8	1	14	3	21	4	1	0.710416	0.050075	1845773.575	0.546968	0.04104	302427
1	2	6	4	5	11	2	20	5	2	1.576213	0.1255	4359836.381	0.725604	0.122101	350401
3	2	4	6	4	9	7	29	4	10	1.120376	0.0699	3524620.665	0.835273	0.130736	346307
1	2	3	8	3	11	3	18	3	6	1.32379	0.097475	3477430.631	0.864308	0.104151	334833
2	1	5	4	2	16	7	22	6	3	0.936928	0.0421	1747345.563	0.774542	0.061659	309283
2	1	2	2	1	7	3	26	6	7	0.754922	0.0453	1809141.894	0.607234	0.045664	307461
3	2	7	4	5	16	3	5	5	2	1.081059	0.098575	3872550.019	0.704546	0.135169	354867
2	2	3	4	4	7	2	29	2	2	1.26672	0.062475	3188801.426	0.708258	0.105527	342524
3	2	7	4	3	9	1	8	3	8	0.936686	0.062575	2713637.628	0.76584	0.09151	332596
3	1	1	2	2	15	7	22	6	1	0.809789	0.03715	1614352.159	0.499221	0.044841	304598
1	1	4	2	1	5	5	26	3	5	0.81575	0.05345	1982908.832	0.613641	0.044111	306521
3	2	5	4	5	16	2	10	6	10	1.121736	0.06865	3524203.761	0.832941	0.150589	356440
2	2	2	4	4	2	4	14	4	8	1.246092	0.07755	3982197.696	0.773086	0.116317	354252
1	2	6	4	3	7	7	33	2	10	1.284834	0.080725	2929409.613	0.855672	0.100765	331835
1	1	3	2	2	16	3	2	2	1	1.105766	0.0498	1972405.373	0.673451	0.055893	305972
3	1	4	6	1	11	6	16	5	3	0.658299	0.0473	1845720.599	0.530443	0.039853	305472
2	2	4	4	4	15	5	24	5	8	1.3041	0.101925	3820474.729	0.852602	0.134249	352702
2	2	3	4	3	11	7	28	6	10	1.091086	0.054725	2387057.191	0.868892	0.102877	332429
3	1	3	6	2	7	2	27	5	1	0.820394	0.046875	2010258.362	0.650453	0.056177	304717
2	1	1	8	1	2	4	1	3	5	0.752045	0.048525	1812126.429	0.573938	0.045081	307804
1	2	3	2	4	5	2	34	4	6	1.573094	0.0913	3974441.695	0.862022	0.127832	346686
1	2	7	6	3	9	1	28	4	10	1.226259	0.0834	3053206.406	0.815514	0.093205	331717
1	1	6	4	2	16	3	7	3	1	1.126041	0.059	2159902.724	0.677727	0.05726	306093
1	1	7	8	1	16	6	31	2	3	0.762266	0.059375	2001657.564	0.538305	0.038519	305391
2	2	7	8	5	14	5	10	5	8	1.321322	0.11325	4243457.443	0.882165	0.150969	359090
1	2	5	2	4	7	7	24	5	10	1.514167	0.1135	3776935.808	0.880646	0.127405	345750
3	2	3	4	3	7	3	18	2	10	0.998522	0.061675	2708151.805	0.8121	0.102526	333772
3	1	3	4	2	9	2	2	4	3	0.821852	0.041625	1839696.727	0.75103	0.064035	309463
1	1	2	2	1	14	1	11	5	3	0.808854	0.053475	1917437.677	0.622941	0.047415	305922
2	2	7	2	5	14	7	10	5	8	1.279426	0.099325	3745478.353	0.8737	0.143144	354837
1	2	2	6	4	9	2	14	5	10	1.606463	0.1265	4197905.117	0.809877	0.122675	348175
2	2	7	2	3	14	2	28	3	6	1.117146	0.056625	2583516.13	0.879537	0.103402	334076
2	1	3	4	2	7	3	2	4	9	0.950585	0.04155	1856705.347	0.801041	0.065757	310015
3	1	3	8	1	7	4	1	6	3	0.710356	0.049075	1865102.347	0.601705	0.045563	307944
1	2	5	4	4	14	4	24	5	8	1.55661	0.131	4602474.869	0.878784	0.139743	359261
2	2	3	8	3	11	6	3	2	6	0.728888	0.0536	2334675.69	0.595087	0.070417	331498
1	1	2	8	2	9	4	27	6	5	1.128984	0.06885	2496507.263	0.751007	0.063553	312672
1	1	6	2	1	5	1	1	1	9	0.774629	0.047225	1610051.651	0.608359	0.042555	304816
1	2	5	4	5	14	4	10	2	6	1.557067	0.09815	4370276.97	0.860756	0.144779	366857
1	2	4	6	4	9	7	19	6	6	1.522367	0.09815	4074261.809	0.853172	0.125515	346529
2	2	7	8	3	11	6	28	6	6	0.730669	0.0585	2577955.449	0.601683	0.069413	331554
1	1	4	6	2	5	4	2	3	7	1.131644	0.0667	2533785.444	0.771849	0.063759	312780
